File Name,WER,Accuracy %
6000323571043_short.wav.txt,0.24324324324324326,75.68
6000323572261_short.wav.txt,0.1927710843373494,80.72
6000323573572-outSF30.wav.txt,0.058823529411764705,94.12
6000323574295_short.wav.txt,0.2727272727272727,72.73
6000323583614_short.wav.txt,0.5,50.0
6000323587951_silence.wav.txt,0.09090909090909091,90.91
6000323588449_silence.wav.txt,0.025,97.5
6000323588858_silence.wav.txt,0.16393442622950818,83.61
6000323588921_silence.wav.txt,0.12903225806451613,87.1
6000323589791_silence.wav.txt,0.10967741935483871,89.03
6000323591817_silence.wav.txt,0.07692307692307693,92.31
6000323592005-outSF30.wav.txt,0.10294117647058823,89.71
6000323594168_silence.wav.txt,0.05263157894736842,94.74
6000323594798_silence.wav.txt,0.09090909090909091,90.91
6000323594802_silence.wav.txt,0.12121212121212122,87.88
6000323595365_silence.wav.txt,0.225,77.5
6000323595765_silence.wav.txt,0.11428571428571428,88.57
6000323596196_silence.wav.txt,0.09523809523809523,90.48
6000323596382_silence.wav.txt,0.19665271966527198,80.33
6000323596674_silence.wav.txt,0.168,83.2
6000323597047_silence.wav.txt,0.13259668508287292,86.74
6000323597482_silence.wav.txt,0.21052631578947367,78.95
6000323597820_silence.wav.txt,0.07142857142857142,92.86
6000323597869_silence.wav.txt,0.3958333333333333,60.42
6000323599149_silence.wav.txt,0.04819277108433735,95.18
6000323599244_silence.wav.txt,0.2777777777777778,72.22
6000323599764_silence.wav.txt,0.05454545454545454,94.55
6000323599958_silence.wav.txt,0.10526315789473684,89.47
6000323600472_silence.wav.txt,0.0,100.0
6000323600865_silence.wav.txt,0.1,90.0
6000323601570_silence.wav.txt,0.2727272727272727,72.73
6000323602070_silence.wav.txt,0.14705882352941177,85.29
6000323602112_silence.wav.txt,0.25,75.0
6000323602564_silence.wav.txt,0.13740458015267176,86.26
6000323603018_silence.wav.txt,0.14893617021276595,85.11
6000323603042-outSF30.wav.txt,0.08974358974358974,91.03
6000323603632_silence.wav.txt,0.1875,81.25
6000323603927_silence.wav.txt,0.07142857142857142,92.86
6000323604074_silence.wav.txt,0.08888888888888889,91.11
6000323605820_silence.wav.txt,0.09090909090909091,90.91
6000323606426_silence.wav.txt,0.0,100.0
6000323606529_silence.wav.txt,0.10526315789473684,89.47
6000323607026_silence.wav.txt,0.2962962962962963,70.37
6000323607672-outSF30.wav.txt,0.13157894736842105,86.84
6000323607720_silence.wav.txt,0.12121212121212122,87.88
6000323608044_silence.wav.txt,0.25,75.0
6000323608469_silence.wav.txt,0.76,24.0
6000323608611_silence.wav.txt,0.11428571428571428,88.57
6000323608996_silence.wav.txt,0.3902439024390244,60.98
6000323609020-outSF30.wav.txt,0.07526881720430108,92.47
6000323611009_silence.wav.txt,0.16964285714285715,83.04
6000323611626_silence.wav.txt,0.25,75.0
6000323613003_silence.wav.txt,0.2,80.0
6000323613081_silence.wav.txt,0.1232876712328767,87.67
6000323613236_silence.wav.txt,0.0,100.0
6000323613444_silence.wav.txt,0.12396694214876033,87.6
6000323613635_silence.wav.txt,0.125,87.5
6000323613922_silence.wav.txt,0.5,50.0
6000323613974_silence.wav.txt,0.14220183486238533,85.78
6000323615160_silence.wav.txt,0.26666666666666666,73.33
6000323616859_silence.wav.txt,0.1746031746031746,82.54
6000323616989_silence.wav.txt,0.10232558139534884,89.77
6000323617997-outSF30.wav.txt,0.04878048780487805,95.12
6000323619217_silence.wav.txt,0.2112676056338028,78.87
6000323620324_silence.wav.txt,0.0641025641025641,93.59
6000323621049_silence.wav.txt,0.19047619047619047,80.95
6000323621948_silence.wav.txt,0.14814814814814814,85.19
6000323622133_silence.wav.txt,0.21505376344086022,78.49
6000323623461_silence.wav.txt,0.07142857142857142,92.86
6000323624153_silence.wav.txt,0.0,100.0
6000323625139_silence.wav.txt,0.06976744186046512,93.02
6000323625988_silence.wav.txt,0.17777777777777778,82.22
6000323628805_silence.wav.txt,0.13043478260869565,86.96
6000323629385_silence.wav.txt,0.24096385542168675,75.9
6000323629979_silence.wav.txt,0.14814814814814814,85.19
6000323631257_silence.wav.txt,0.0625,93.75
6000323632362_silence.wav.txt,0.125,87.5
6000323632387_silence.wav.txt,0.09090909090909091,90.91
6000323633263_silence.wav.txt,0.35555555555555557,64.44
6000323636976_silence.wav.txt,0.37719298245614036,62.28
6000323637479_silence.wav.txt,0.21875,78.12
6000323638214_silence.wav.txt,0.21739130434782608,78.26
6000323638501_silence.wav.txt,0.1917808219178082,80.82
6000323638581_silence.wav.txt,0.11864406779661017,88.14
6000323640506_silence.wav.txt,0.5,50.0
6000323641559_silence.wav.txt,0.0,100.0
6000323641630_silence.wav.txt,0.2672413793103448,73.28
6000323642293_silence.wav.txt,0.043478260869565216,95.65
6000323642597_silence.wav.txt,0.18867924528301888,81.13
6000323642828_silence.wav.txt,0.11842105263157894,88.16
6000323643606_silence.wav.txt,0.1724137931034483,82.76
6000323643658_silence.wav.txt,0.14814814814814814,85.19
6000323644870-outSF30.wav.txt,0.1935483870967742,80.65
6000323650192-outSF30.wav.txt,0.0625,93.75
6000323650485_silence.wav.txt,0.22641509433962265,77.36
6000323650542_silence.wav.txt,0.23853211009174313,76.15
6000323650744-outSF30.wav.txt,0.12048192771084337,87.95
6000323661604_silence.wav.txt,0.13690476190476192,86.31
6000323665014_silence.wav.txt,0.14285714285714285,85.71
6000323665201-outSF30.wav.txt,0.06329113924050633,93.67
6000323667358_silence.wav.txt,0.11904761904761904,88.1
6000323669064-outSF30.wav.txt,0.1111111111111111,88.89
6000323677205_silence.wav.txt,0.07142857142857142,92.86
6000323687478_silence.wav.txt,0.07731958762886598,92.27
6000323706300-outSF30.wav.txt,0.06329113924050633,93.67
6000323736584-outSF30.wav.txt,0.03296703296703297,96.7
6000323759124-outSF30.wav.txt,0.03896103896103896,96.1
6000323769288-outSF30.wav.txt,0.0975609756097561,90.24
6000323771132-outSF30.wav.txt,0.05172413793103448,94.83
6000323825984-outSF30.wav.txt,0.11607142857142858,88.39
6000323828601-outSF30.wav.txt,0.0,100.0
6000323828903-outSF30.wav.txt,0.056179775280898875,94.38
6000323829016-outSF30.wav.txt,0.09615384615384616,90.38
6000323882566-outSF30.wav.txt,0.029411764705882353,97.06
6000323913887-outSF30.wav.txt,0.12195121951219512,87.8
6000323932227-outSF30.wav.txt,0.3333333333333333,66.67
6000323946383-outSF30.wav.txt,0.06521739130434782,93.48
6000323966331-hcat142-out_silence_L30S.wav.txt,1.0,0.0
6000323976884-outSF30.wav.txt,0.03409090909090909,96.59
6000324005270-outSF30.wav.txt,0.28846153846153844,71.15
6000324025526-outSF30.wav.txt,0.04,96.0
6000324071794-hcat142-out_silence_L30S.wav.txt,0.03409090909090909,96.59
6000324424744-hcat142-out_silence_L30S.wav.txt,0.04225352112676056,95.77
6000324738178-hcat142-out_silence_L30S.wav.txt,0.034482758620689655,96.55
6000324848098-hcat142-out_silence_L30S.wav.txt,0.018867924528301886,98.11
6000324984544-hcat142-out_silence_L30S.wav.txt,0.06382978723404255,93.62
6000326025054-hcat142-out_silence_L30S.wav.txt,0.017857142857142856,98.21
6000326202042-hcat142-out_silence_L30S.wav.txt,0.05555555555555555,94.44
6000326247329-hcat142-out_silence_L30S.wav.txt,0.019230769230769232,98.08
6000326287378-hcat142-out_silence_L30S.wav.txt,0.041666666666666664,95.83
